,id_guest,id_host,id_listing,ts_interaction_first,m_first_message_length,ab,acceptance,message_length_level
9165,4279,1112,2567,2013-02-15 11:19:00,267.0,1,0,26.0
3147,1992,3199,824,2013-02-15 13:26:00,259.0,1,1,25.0
3148,7643,2112,2336,2013-02-15 14:43:00,576.0,1,0,57.0
202,4387,797,4300,2013-02-15 14:58:00,277.0,1,1,27.0
6129,2839,652,285,2013-02-15 16:48:00,441.0,1,1,44.0
9166,3426,1291,2309,2013-02-15 18:42:00,249.0,1,0,24.0
6131,7208,1280,467,2013-02-15 19:07:00,143.0,1,0,14.0
203,170,1636,2914,2013-02-15 20:08:00,244.0,1,0,24.0
6132,3680,2781,3392,2013-02-15 22:05:00,396.0,1,0,39.0
9168,3365,1515,3914,2013-02-15 22:18:00,472.0,1,0,47.0
9169,6451,2165,440,2013-02-16 01:00:00,478.0,1,0,47.0
9170,6398,2665,3997,2013-02-16 01:49:00,169.0,1,0,16.0
205,1437,2779,398,2013-02-16 02:17:00,328.0,1,0,32.0
5664,3928,1206,408,2013-02-16 02:54:00,150.0,1,0,15.0
206,1230,2746,3098,2013-02-16 05:17:00,467.0,1,0,46.0
6135,8743,2220,2900,2013-02-16 12:46:00,333.0,1,1,33.0
3152,1492,841,3345,2013-02-16 14:31:00,241.0,1,0,24.0
9171,6160,2862,1979,2013-02-16 15:48:00,325.0,1,1,32.0
9172,4152,31,2120,2013-02-16 16:00:00,675.0,1,0,67.0
3153,239,3503,3137,2013-02-16 16:45:00,301.0,1,1,30.0
9174,8309,1524,2416,2013-02-16 18:05:00,468.0,1,0,46.0
212,1393,2765,255,2013-02-16 23:33:00,221.0,1,0,22.0
213,5397,178,1427,2013-02-17 01:49:00,321.0,1,0,32.0
3155,8192,90,3579,2013-02-17 03:59:00,295.0,1,0,29.0
214,5188,3041,2380,2013-02-17 05:24:00,424.0,1,0,42.0
6137,1539,238,956,2013-02-17 09:21:00,225.0,1,0,22.0
5666,3658,1624,1362,2013-02-17 15:12:00,140.0,1,1,14.0
3156,5286,3170,1808,2013-02-17 15:38:00,480.0,1,0,48.0
3157,6284,2712,3190,2013-02-17 18:10:00,344.0,1,0,34.0
9176,5750,1112,2567,2013-02-17 21:07:00,214.0,1,0,21.0
3161,1637,885,1849,2013-02-17 22:59:00,284.0,1,1,28.0
9177,9088,3028,2412,2013-02-17 23:09:00,155.0,1,0,15.0
217,7999,2905,2389,2013-02-17 23:53:00,200.0,1,0,20.0
218,5129,2233,2404,2013-02-18 00:00:00,234.0,1,1,23.0
219,8374,1741,3663,2013-02-18 00:58:00,385.0,1,0,38.0
6139,1357,2988,3161,2013-02-18 01:07:00,508.0,1,0,50.0
6140,4467,1102,1995,2013-02-18 04:01:00,259.0,1,0,25.0
222,4972,877,3623,2013-02-18 04:28:00,610.0,1,0,61.0
3163,6185,52,800,2013-02-18 04:35:00,210.0,1,0,21.0
6141,1695,3648,4217,2013-02-18 07:10:00,390.0,1,0,39.0
9182,5952,1276,899,2013-02-18 11:05:00,424.0,1,0,42.0
5668,419,2383,4184,2013-02-18 15:41:00,150.0,1,1,15.0
224,3552,467,239,2013-02-18 18:41:00,225.0,1,0,22.0
3165,2052,1360,3355,2013-02-18 20:05:00,189.0,1,0,18.0
3166,8395,303,4239,2013-02-18 21:01:00,248.0,1,0,24.0
6146,4749,72,2962,2013-02-18 22:46:00,183.0,1,1,18.0
6147,9081,1872,3305,2013-02-18 23:00:00,184.0,1,1,18.0
9187,2078,2035,1021,2013-02-18 23:02:00,318.0,1,1,31.0
226,7425,3182,1465,2013-02-19 00:04:00,223.0,1,1,22.0
6148,7425,1956,4335,2013-02-19 03:22:00,318.0,1,0,31.0
228,5843,2456,1690,2013-02-19 03:51:00,217.0,1,0,21.0
6149,7158,1385,3842,2013-02-19 08:16:00,689.0,1,1,68.0
9190,5023,2147,2137,2013-02-19 13:56:00,301.0,1,1,30.0
232,8297,3013,2594,2013-02-19 18:15:00,236.0,1,1,23.0
3170,2084,316,2303,2013-02-19 22:04:00,290.0,1,0,29.0
3172,1951,1011,665,2013-02-19 22:55:00,480.0,1,0,48.0
9197,6308,620,2415,2013-02-20 12:49:00,447.0,1,0,44.0
9198,2052,2421,44,2013-02-20 14:58:00,189.0,1,1,18.0
9199,739,843,3809,2013-02-20 18:51:00,432.0,1,0,43.0
9200,8882,1280,467,2013-02-20 21:21:00,468.0,1,0,46.0
235,4654,3146,198,2013-02-20 22:15:00,716.0,1,1,71.0
6157,4270,2789,1096,2013-02-20 23:21:00,199.0,1,1,19.0
237,5075,2237,3306,2013-02-21 01:10:00,352.0,1,0,35.0
238,6280,2306,3658,2013-02-21 01:37:00,360.0,1,0,36.0
9202,8014,3276,2820,2013-02-21 01:37:00,325.0,1,0,32.0
240,3320,3455,2117,2013-02-21 07:18:00,1148.0,1,0,114.0
6160,5119,2328,1137,2013-02-21 09:21:00,255.0,1,0,25.0
3176,5385,3541,2973,2013-02-21 10:13:00,261.0,1,0,26.0
241,1310,3466,1336,2013-02-21 10:43:00,439.0,1,0,43.0
3177,1317,521,582,2013-02-21 10:45:00,218.0,1,0,21.0
3178,3285,2306,3140,2013-02-21 17:02:00,247.0,1,0,24.0
6162,2765,463,4317,2013-02-21 20:16:00,540.0,1,1,54.0
6163,8451,128,335,2013-02-21 20:32:00,160.0,1,1,16.0
9210,7147,948,4065,2013-02-21 22:11:00,487.0,1,0,48.0
6164,9074,2847,3069,2013-02-22 00:04:00,395.0,1,0,39.0
6165,1614,2494,4070,2013-02-22 00:11:00,259.0,1,0,25.0
9211,7696,2183,1422,2013-02-22 00:33:00,1215.0,1,0,121.0
243,6722,2905,3980,2013-02-22 02:01:00,296.0,1,0,29.0
9212,7536,652,1144,2013-02-22 02:33:00,544.0,1,1,54.0
245,5798,115,118,2013-02-22 05:53:00,618.0,1,0,61.0
8732,5828,430,4235,2013-02-22 07:28:00,140.0,1,1,14.0
247,4473,44,714,2013-02-22 08:00:00,266.0,1,1,26.0
6167,4554,2927,2374,2013-02-22 12:17:00,770.0,1,1,77.0
6168,4236,13,2269,2013-02-22 19:09:00,477.0,1,1,47.0
9214,8853,1856,2124,2013-02-22 22:50:00,488.0,1,0,48.0
6172,3221,3234,3762,2013-02-23 01:54:00,162.0,1,0,16.0
3188,2907,322,2847,2013-02-23 02:13:00,720.0,1,0,72.0
9216,3859,3343,1572,2013-02-23 04:21:00,451.0,1,0,45.0
250,525,1407,4026,2013-02-23 14:37:00,645.0,1,1,64.0
3189,7588,1833,3850,2013-02-23 16:06:00,391.0,1,0,39.0
251,7396,1122,85,2013-02-23 18:15:00,570.0,1,0,57.0
252,1322,586,226,2013-02-23 18:40:00,437.0,1,0,43.0
254,1907,31,2120,2013-02-23 19:33:00,266.0,1,0,26.0
3194,1525,2028,1092,2013-02-23 20:37:00,399.0,1,0,39.0
6174,105,2014,2002,2013-02-23 21:39:00,302.0,1,0,30.0
9218,257,2137,4215,2013-02-23 21:40:00,233.0,1,0,23.0
6175,1,1521,4050,2013-02-23 22:09:00,266.0,1,0,26.0
3195,8907,2931,3593,2013-02-23 22:54:00,939.0,1,0,93.0
3196,8599,1704,2754,2013-02-24 00:36:00,243.0,1,0,24.0
3197,4549,2798,460,2013-02-24 02:09:00,564.0,1,0,56.0
9222,812,3538,697,2013-02-24 05:58:00,261.0,1,0,26.0
6178,8709,3102,570,2013-02-24 15:31:00,264.0,1,0,26.0
9223,4887,2563,2253,2013-02-24 16:25:00,357.0,1,0,35.0
256,3612,2375,4027,2013-02-24 17:38:00,304.0,1,1,30.0
9224,7704,437,141,2013-02-24 18:51:00,153.0,1,0,15.0
3201,1939,2690,592,2013-02-24 19:19:00,487.0,1,0,48.0
6181,7725,1745,1981,2013-02-24 19:29:00,148.0,1,0,14.0
9225,1689,1564,4102,2013-02-24 21:30:00,256.0,1,1,25.0
9226,8801,3028,2412,2013-02-24 21:34:00,248.0,1,0,24.0
3204,4881,1694,1858,2013-02-25 00:09:00,216.0,1,1,21.0
3205,4502,3234,3762,2013-02-25 02:41:00,398.0,1,1,39.0
9229,6056,1856,2124,2013-02-25 03:59:00,340.0,1,0,34.0
3206,3784,3394,3273,2013-02-25 05:21:00,291.0,1,0,29.0
3207,4182,599,3907,2013-02-25 06:14:00,215.0,1,0,21.0
257,5385,2364,1033,2013-02-25 06:44:00,261.0,1,0,26.0
6183,7663,2128,387,2013-02-25 09:13:00,310.0,1,0,31.0
3208,3906,514,1440,2013-02-25 16:05:00,367.0,1,0,36.0
3209,8029,434,2478,2013-02-25 16:13:00,231.0,1,0,23.0
259,6255,835,423,2013-02-25 16:15:00,223.0,1,0,22.0
260,4484,3145,113,2013-02-25 17:35:00,162.0,1,0,16.0
263,1968,1484,340,2013-02-26 00:56:00,230.0,1,0,23.0
264,1968,429,543,2013-02-26 01:05:00,253.0,1,0,25.0
3210,3210,94,1355,2013-02-26 02:27:00,1194.0,1,1,119.0
6184,5165,2930,370,2013-02-26 02:27:00,170.0,1,0,17.0
266,3454,3180,4323,2013-02-26 02:54:00,931.0,1,0,93.0
267,5078,610,4000,2013-02-26 03:24:00,487.0,1,1,48.0
269,4988,2024,2287,2013-02-26 04:07:00,372.0,1,0,37.0
9236,8263,2077,3296,2013-02-26 05:40:00,719.0,1,1,71.0
3211,1641,3095,2243,2013-02-26 12:26:00,187.0,1,1,18.0
9239,3723,1531,145,2013-02-26 13:08:00,227.0,1,1,22.0
3213,730,3023,3435,2013-02-26 18:51:00,153.0,1,1,15.0
273,4083,1125,1161,2013-02-26 19:14:00,535.0,1,0,53.0
274,3188,142,1348,2013-02-26 19:31:00,1217.0,1,0,121.0
9240,1337,165,3960,2013-02-26 19:52:00,276.0,1,1,27.0
3216,8133,3665,2510,2013-02-27 00:16:00,188.0,1,0,18.0
6188,3914,1453,1848,2013-02-27 00:24:00,407.0,1,1,40.0
5672,2546,2671,3933,2013-02-27 01:21:00,160.0,1,0,16.0
3217,8556,639,1035,2013-02-27 01:50:00,329.0,1,0,32.0
6189,342,3281,3811,2013-02-27 02:08:00,307.0,1,0,30.0
6190,1080,3460,3248,2013-02-27 03:13:00,450.0,1,0,45.0
3221,8497,534,4183,2013-02-27 13:39:00,261.0,1,0,26.0
280,6546,2470,374,2013-02-27 14:47:00,189.0,1,0,18.0
6194,5880,493,2444,2013-02-27 20:42:00,590.0,1,0,59.0
9242,7243,1626,2220,2013-02-27 23:02:00,157.0,1,0,15.0
3222,1008,736,3254,2013-02-28 02:24:00,186.0,1,0,18.0
9245,3621,364,499,2013-02-28 02:57:00,278.0,1,0,27.0
9246,1577,1262,1027,2013-02-28 07:12:00,301.0,1,0,30.0
6199,5463,1624,1362,2013-02-28 08:37:00,216.0,1,0,21.0
9247,9071,2884,4254,2013-02-28 10:58:00,347.0,1,0,34.0
6201,520,2963,3347,2013-02-28 11:23:00,914.0,1,1,91.0
6202,885,1152,1692,2013-02-28 11:42:00,621.0,1,0,62.0
286,6300,406,192,2013-02-28 14:43:00,252.0,1,0,25.0
9248,2178,2427,1201,2013-02-28 16:38:00,241.0,1,0,24.0
3224,8337,1276,4448,2013-02-28 16:54:00,236.0,1,0,23.0
9251,1629,3557,1888,2013-02-28 19:13:00,413.0,1,0,41.0
6208,1211,2075,1650,2013-02-28 21:28:00,169.0,1,0,16.0
9252,4475,2930,370,2013-02-28 22:42:00,440.0,1,0,44.0
3225,5429,3662,2819,2013-02-28 22:43:00,262.0,1,0,26.0
3226,174,2139,437,2013-03-01 00:46:00,205.0,1,0,20.0
6210,7588,2319,1169,2013-03-01 01:43:00,223.0,1,0,22.0
288,1108,3261,321,2013-03-01 02:14:00,188.0,1,0,18.0
6211,3209,512,3202,2013-03-01 03:22:00,232.0,1,0,23.0
3228,2292,3465,2342,2013-03-01 05:01:00,149.0,1,1,14.0
6214,5905,3604,2940,2013-03-01 15:40:00,478.0,1,0,47.0
6215,7070,1977,2622,2013-03-01 17:02:00,283.0,1,1,28.0
292,1954,3082,882,2013-03-02 14:07:00,157.0,1,0,15.0
6218,908,789,1890,2013-03-02 18:27:00,385.0,1,0,38.0
9260,1079,3044,1114,2013-03-02 19:07:00,491.0,1,1,49.0
5675,4692,3201,1290,2013-03-02 20:22:00,140.0,1,1,14.0
3233,1106,1729,3831,2013-03-02 20:40:00,188.0,1,1,18.0
9264,6128,2358,2252,2013-03-03 05:56:00,147.0,1,0,14.0
295,2146,195,3947,2013-03-03 07:35:00,1393.0,1,0,139.0
6222,1730,2176,14,2013-03-03 07:48:00,166.0,1,0,16.0
6223,5253,1280,467,2013-03-03 09:09:00,459.0,1,1,45.0
296,486,225,266,2013-03-03 14:44:00,480.0,1,0,48.0
6226,4390,1271,322,2013-03-03 18:09:00,240.0,1,1,24.0
6227,138,463,4317,2013-03-03 19:17:00,377.0,1,0,37.0
8734,4378,1375,2,2013-03-03 19:32:00,140.0,1,1,14.0
6228,2158,2705,3434,2013-03-03 20:09:00,418.0,1,1,41.0
3239,1943,1156,3817,2013-03-03 22:43:00,869.0,1,1,86.0
3245,723,2915,3217,2013-03-04 04:52:00,372.0,1,0,37.0
9267,1908,974,4424,2013-03-04 05:23:00,403.0,1,0,40.0
3246,3718,1779,1631,2013-03-04 05:31:00,360.0,1,0,36.0
9268,2746,3500,2771,2013-03-04 06:23:00,336.0,1,0,33.0
9269,5959,1975,1456,2013-03-04 10:13:00,744.0,1,1,74.0
9271,1040,768,584,2013-03-04 15:27:00,420.0,1,1,42.0
301,4910,1378,1437,2013-03-04 17:26:00,451.0,1,0,45.0
303,3289,1608,627,2013-03-04 18:03:00,217.0,1,0,21.0
9273,2916,1238,1552,2013-03-04 18:31:00,148.0,1,0,14.0
6232,6880,2214,1666,2013-03-04 19:16:00,453.0,1,0,45.0
304,7865,1043,2184,2013-03-04 19:40:00,512.0,1,1,51.0
305,6489,1872,3305,2013-03-04 21:09:00,412.0,1,1,41.0
306,2167,3151,3159,2013-03-04 21:50:00,172.0,1,1,17.0
307,8959,798,2620,2013-03-04 23:10:00,292.0,1,0,29.0
308,296,1209,1873,2013-03-05 00:23:00,266.0,1,1,26.0
3250,3883,2975,3184,2013-03-05 01:09:00,332.0,1,0,33.0
6233,4665,430,4235,2013-03-05 02:32:00,203.0,1,0,20.0
8736,3443,2432,3756,2013-03-05 03:20:00,140.0,1,0,14.0
309,3437,2300,3100,2013-03-05 03:22:00,397.0,1,0,39.0
9279,1822,333,950,2013-03-05 05:48:00,620.0,1,0,62.0
3252,7191,3076,1060,2013-03-05 06:02:00,249.0,1,0,24.0
3253,1833,2781,3392,2013-03-05 06:37:00,163.0,1,0,16.0
310,3019,2427,1201,2013-03-05 09:16:00,426.0,1,0,42.0
8738,8282,1583,4128,2013-03-05 09:50:00,140.0,1,1,14.0
9280,3865,742,56,2013-03-05 10:09:00,166.0,1,0,16.0
3255,7622,2905,3980,2013-03-05 14:18:00,162.0,1,0,16.0
9282,1981,2344,2987,2013-03-05 17:59:00,245.0,1,0,24.0
312,1891,2486,359,2013-03-05 19:45:00,225.0,1,0,22.0
6237,877,1393,292,2013-03-05 20:31:00,388.0,1,1,38.0
6238,6097,1437,1959,2013-03-05 20:54:00,198.0,1,0,19.0
314,5189,2106,2925,2013-03-05 22:20:00,148.0,1,1,14.0
9284,5467,962,438,2013-03-06 00:40:00,261.0,1,0,26.0
9285,1338,3418,4188,2013-03-06 01:21:00,140.0,1,0,14.0
3258,2016,2431,2857,2013-03-06 03:16:00,413.0,1,0,41.0
3259,8156,1344,2016,2013-03-06 03:54:00,358.0,1,0,35.0
6243,7075,1312,2868,2013-03-06 06:52:00,289.0,1,0,28.0
3260,8362,2182,1802,2013-03-06 08:35:00,634.0,1,0,63.0
3261,8776,768,584,2013-03-06 12:57:00,296.0,1,0,29.0
5676,1237,2864,489,2013-03-06 14:18:00,160.0,1,1,16.0
6244,8947,2080,129,2013-03-06 16:39:00,182.0,1,1,18.0
3264,2752,97,2319,2013-03-06 18:17:00,486.0,1,0,48.0
316,6491,1489,2788,2013-03-06 19:15:00,281.0,1,0,28.0
9286,740,926,433,2013-03-06 20:38:00,143.0,1,0,14.0
318,798,801,2451,2013-03-06 21:54:00,545.0,1,0,54.0
3267,5045,2408,2890,2013-03-06 22:11:00,171.0,1,0,17.0
3268,7542,1688,3132,2013-03-07 01:40:00,441.0,1,1,44.0
320,1830,3262,1177,2013-03-07 02:37:00,226.0,1,0,22.0
9288,7989,1436,1071,2013-03-07 02:56:00,570.0,1,0,57.0
6248,8390,1675,1740,2013-03-07 05:02:00,258.0,1,1,25.0
3271,2994,1962,4226,2013-03-07 06:46:00,272.0,1,0,27.0
9289,7977,2127,3567,2013-03-07 07:34:00,544.0,1,0,54.0
9290,2368,1551,523,2013-03-07 07:45:00,238.0,1,0,23.0
3272,249,1688,3132,2013-03-07 10:53:00,364.0,1,0,36.0
6249,2676,962,438,2013-03-07 12:00:00,579.0,1,1,57.0
3273,3376,936,1592,2013-03-07 12:35:00,186.0,1,0,18.0
9293,6705,1982,2982,2013-03-07 12:58:00,178.0,1,1,17.0
9294,6768,3503,3137,2013-03-07 15:13:00,473.0,1,0,47.0
321,5607,98,4363,2013-03-07 16:21:00,352.0,1,0,35.0
9295,131,142,3568,2013-03-07 18:57:00,251.0,1,0,25.0
9296,8639,1736,913,2013-03-07 19:44:00,333.0,1,1,33.0
3274,3910,1734,4437,2013-03-07 19:45:00,229.0,1,1,22.0
322,1692,1431,1015,2013-03-07 21:10:00,280.0,1,0,28.0
9297,6145,1230,2096,2013-03-07 21:36:00,140.0,1,0,14.0
3275,8153,2685,4092,2013-03-07 23:17:00,536.0,1,0,53.0
6251,1271,3503,3508,2013-03-08 02:38:00,260.0,1,0,26.0
3276,4865,2701,3006,2013-03-08 04:45:00,190.0,1,1,19.0
324,527,3501,1389,2013-03-08 05:36:00,277.0,1,1,27.0
6253,3149,312,734,2013-03-08 06:43:00,206.0,1,0,20.0
3278,4176,2765,255,2013-03-08 15:34:00,358.0,1,0,35.0
327,7779,871,184,2013-03-08 16:30:00,1084.0,1,0,108.0
3279,4229,2168,176,2013-03-08 18:51:00,356.0,1,0,35.0
9302,1906,3150,2434,2013-03-08 20:33:00,576.0,1,1,57.0
6255,539,209,2069,2013-03-08 20:47:00,424.0,1,0,42.0
328,4737,3507,2777,2013-03-08 21:30:00,204.0,1,0,20.0
9303,8318,2828,2836,2013-03-09 00:45:00,174.0,1,0,17.0
9304,2703,1294,939,2013-03-09 03:53:00,301.0,1,1,30.0
3284,5519,242,3724,2013-03-09 04:37:00,586.0,1,1,58.0
329,6291,1878,829,2013-03-09 12:45:00,432.0,1,0,43.0
8740,629,977,22,2013-03-09 14:35:00,140.0,1,1,14.0
3285,4917,3357,2136,2013-03-09 14:55:00,228.0,1,0,22.0
331,4626,789,3323,2013-03-09 19:22:00,374.0,1,1,37.0
9306,8021,1722,1539,2013-03-09 22:37:00,514.0,1,1,51.0
3287,237,2888,2781,2013-03-10 00:48:00,249.0,1,0,24.0
6259,9053,72,249,2013-03-10 01:17:00,174.0,1,0,17.0
6260,7581,1294,939,2013-03-10 04:28:00,181.0,1,1,18.0
9308,7845,3301,1062,2013-03-10 10:46:00,463.0,1,0,46.0
6262,540,2997,3739,2013-03-10 13:05:00,140.0,1,1,14.0
9310,2442,1134,3467,2013-03-10 13:44:00,415.0,1,0,41.0
337,4509,669,3441,2013-03-10 14:27:00,748.0,1,0,74.0
3288,7054,1686,4165,2013-03-10 15:11:00,317.0,1,0,31.0
6265,1591,416,1078,2013-03-10 20:19:00,527.0,1,0,52.0
6266,7248,94,1355,2013-03-10 21:17:00,178.0,1,1,17.0
340,2021,2075,1903,2013-03-10 21:44:00,1235.0,1,0,123.0
9314,2185,1622,820,2013-03-10 23:44:00,401.0,1,0,40.0
3291,3419,2453,705,2013-03-11 03:34:00,321.0,1,0,32.0
6271,8851,3276,2820,2013-03-11 05:45:00,196.0,1,0,19.0
9319,5963,2001,3236,2013-03-11 09:22:00,382.0,1,0,38.0
344,5438,2075,4253,2013-03-11 13:19:00,166.0,1,0,16.0
3294,5594,1822,1436,2013-03-11 13:41:00,287.0,1,1,28.0
6273,8868,1262,1027,2013-03-11 14:29:00,826.0,1,0,82.0
3295,1836,3429,3805,2013-03-11 17:53:00,938.0,1,0,93.0
9320,5331,372,3334,2013-03-11 19:24:00,222.0,1,1,22.0
347,6580,2258,1301,2013-03-11 21:32:00,194.0,1,0,19.0
348,7909,142,4038,2013-03-11 22:16:00,319.0,1,0,31.0
349,7292,1407,1929,2013-03-11 22:25:00,361.0,1,1,36.0
350,7683,3007,765,2013-03-11 22:59:00,467.0,1,0,46.0
5678,8311,2643,3216,2013-03-12 02:16:00,140.0,1,0,14.0
354,2217,2691,1053,2013-03-12 03:45:00,207.0,1,1,20.0
3298,8487,3202,4010,2013-03-12 07:09:00,237.0,1,1,23.0
6277,4063,1473,1257,2013-03-12 10:38:00,817.0,1,0,81.0
3301,995,2322,3984,2013-03-12 14:57:00,356.0,1,0,35.0
6279,3614,437,1434,2013-03-12 16:32:00,232.0,1,0,23.0
3304,1871,3617,3893,2013-03-12 19:00:00,647.0,1,0,64.0
355,3858,962,438,2013-03-12 20:19:00,686.0,1,0,68.0
6280,4126,1436,1071,2013-03-12 20:27:00,525.0,1,0,52.0
358,913,1194,3371,2013-03-13 01:34:00,370.0,1,0,37.0
3308,729,923,891,2013-03-13 01:41:00,545.0,1,0,54.0
6281,5498,2505,1685,2013-03-13 01:43:00,294.0,1,1,29.0
3309,5872,620,2415,2013-03-13 03:09:00,478.0,1,0,47.0
9329,6891,1460,3946,2013-03-13 03:49:00,183.0,1,1,18.0
3312,8880,2514,1922,2013-03-13 06:13:00,441.0,1,0,44.0
9330,8880,912,3227,2013-03-13 06:40:00,439.0,1,0,43.0
9331,2715,1156,3817,2013-03-13 09:01:00,281.0,1,0,28.0
3313,5765,1739,2249,2013-03-13 13:11:00,761.0,1,0,76.0
363,8000,599,2103,2013-03-13 14:04:00,200.0,1,0,20.0
6283,4354,759,3710,2013-03-13 16:45:00,423.0,1,1,42.0
365,7639,13,2269,2013-03-13 19:35:00,171.0,1,1,17.0
6284,1576,2905,3980,2013-03-13 19:40:00,767.0,1,0,76.0
3314,7747,2062,3105,2013-03-13 20:48:00,562.0,1,0,56.0
6285,1248,2291,4064,2013-03-13 22:01:00,179.0,1,1,17.0
366,4885,1151,2232,2013-03-13 22:10:00,281.0,1,0,28.0
9334,1014,2058,2523,2013-03-14 01:23:00,424.0,1,1,42.0
6287,8831,3602,131,2013-03-14 03:10:00,259.0,1,1,25.0
370,6180,142,957,2013-03-14 03:17:00,403.0,1,0,40.0
372,1108,2946,4200,2013-03-14 04:36:00,253.0,1,0,25.0
6289,6803,802,1679,2013-03-14 06:08:00,384.0,1,0,38.0
6290,3176,958,861,2013-03-14 08:10:00,309.0,1,0,30.0
6291,7946,3075,3543,2013-03-14 08:41:00,626.0,1,0,62.0
6292,587,45,3976,2013-03-14 12:08:00,349.0,1,1,34.0
6293,4756,3243,1803,2013-03-14 12:24:00,147.0,1,0,14.0
6294,6930,974,4424,2013-03-14 12:56:00,293.0,1,0,29.0
9336,4756,1738,655,2013-03-14 13:03:00,143.0,1,0,14.0
9337,379,1725,4362,2013-03-14 14:18:00,1617.0,1,1,161.0
374,6595,898,2102,2013-03-14 19:26:00,254.0,1,0,25.0
9338,758,1756,954,2013-03-14 22:12:00,363.0,1,1,36.0
376,7758,1550,2023,2013-03-14 23:13:00,286.0,1,0,28.0
9339,4560,799,2395,2013-03-14 23:22:00,303.0,1,0,30.0
9340,651,82,2464,2013-03-15 01:56:00,228.0,1,0,22.0
9342,2768,2812,1616,2013-03-15 03:30:00,288.0,1,0,28.0
3322,2942,2691,1053,2013-03-15 09:03:00,369.0,1,0,36.0
6299,4830,3659,434,2013-03-15 10:16:00,717.0,1,1,71.0
3323,6334,1525,2610,2013-03-15 10:41:00,686.0,1,0,68.0
9344,3715,2546,662,2013-03-15 13:29:00,322.0,1,1,32.0
9345,7005,2378,3777,2013-03-15 14:37:00,342.0,1,0,34.0
3324,8878,2729,3857,2013-03-15 15:02:00,287.0,1,0,28.0
379,8494,2375,1164,2013-03-15 17:17:00,274.0,1,0,27.0
9347,7888,1622,2375,2013-03-15 18:21:00,702.0,1,0,70.0
9348,1258,1336,1799,2013-03-15 18:40:00,615.0,1,0,61.0
9350,4050,898,2102,2013-03-15 21:39:00,185.0,1,0,18.0
3326,1440,2075,1903,2013-03-15 22:13:00,688.0,1,0,68.0
380,5646,579,1565,2013-03-15 23:32:00,254.0,1,0,25.0
382,7040,1143,92,2013-03-16 04:02:00,244.0,1,0,24.0
6305,4281,1824,4181,2013-03-16 10:15:00,624.0,1,0,62.0
3327,251,1521,4050,2013-03-16 11:55:00,513.0,1,0,51.0
3328,14,1268,3939,2013-03-16 14:07:00,190.0,1,0,19.0
3329,5932,1745,1981,2013-03-16 15:23:00,263.0,1,0,26.0
3330,2101,660,4062,2013-03-16 17:00:00,365.0,1,1,36.0
385,8791,11,3215,2013-03-16 17:10:00,400.0,1,1,40.0
387,1140,683,1496,2013-03-16 20:03:00,238.0,1,1,23.0
388,6479,75,1528,2013-03-16 21:32:00,573.0,1,0,57.0
9352,1433,1720,3174,2013-03-17 01:55:00,640.0,1,1,64.0
3332,7458,3168,3218,2013-03-17 08:51:00,654.0,1,1,65.0
6309,3176,2537,4299,2013-03-17 11:59:00,248.0,1,0,24.0
9353,720,1771,989,2013-03-17 12:00:00,230.0,1,0,23.0
3333,7153,1099,3042,2013-03-17 13:01:00,607.0,1,0,60.0
393,5069,1591,3463,2013-03-17 16:24:00,207.0,1,0,20.0
6312,2970,1822,1860,2013-03-17 18:23:00,189.0,1,1,18.0
2732,2708,1239,1588,2013-03-17 19:00:00,140.0,1,1,14.0
6313,8630,697,264,2013-03-17 19:59:00,214.0,1,0,21.0
9355,5451,803,3664,2013-03-17 20:57:00,182.0,1,1,18.0
6316,6535,2009,3057,2013-03-17 21:11:00,250.0,1,0,25.0
396,441,1625,539,2013-03-17 21:19:00,188.0,1,0,18.0
8743,1543,2166,3635,2013-03-18 01:18:00,150.0,1,0,15.0
9358,2585,1880,2854,2013-03-18 02:10:00,350.0,1,1,35.0
6320,4149,144,870,2013-03-18 14:21:00,216.0,1,0,21.0
9360,1541,2812,1616,2013-03-18 15:09:00,831.0,1,0,83.0
398,9083,1293,2433,2013-03-18 15:51:00,221.0,1,0,22.0
399,3593,1763,3650,2013-03-18 17:38:00,273.0,1,0,27.0
3337,2735,660,4062,2013-03-18 18:07:00,256.0,1,1,25.0
3338,3076,1276,899,2013-03-18 18:44:00,459.0,1,0,45.0
6322,3485,414,3577,2013-03-18 18:55:00,210.0,1,0,21.0
401,4353,2665,3997,2013-03-18 19:03:00,360.0,1,0,36.0
3339,6789,2931,3593,2013-03-18 20:08:00,483.0,1,0,48.0
402,5025,1938,201,2013-03-18 20:41:00,182.0,1,0,18.0
3340,6724,1636,2914,2013-03-18 20:53:00,185.0,1,0,18.0
403,5297,3547,2559,2013-03-18 21:30:00,189.0,1,0,18.0
9362,6954,1165,1865,2013-03-18 22:13:00,261.0,1,0,26.0
6324,6206,3429,3805,2013-03-18 22:33:00,465.0,1,0,46.0
6325,4116,1197,2221,2013-03-19 01:13:00,172.0,1,0,17.0
9365,8622,2412,4212,2013-03-19 04:08:00,312.0,1,1,31.0
405,7608,3075,3543,2013-03-19 04:26:00,227.0,1,0,22.0
406,913,1865,3136,2013-03-19 06:08:00,298.0,1,0,29.0
3344,2310,2347,3744,2013-03-19 10:34:00,290.0,1,0,29.0
3345,8782,2059,2402,2013-03-19 13:00:00,296.0,1,1,29.0
3346,2436,2059,2402,2013-03-19 15:00:00,288.0,1,0,28.0
