,id_guest,id_host,id_listing,ts_interaction_first,m_first_message_length,ab,acceptance,message_length_level
163,1235,1276,2469,2013-02-08 18:24:00,170.0,0,1,17.0
3114,5755,2552,1824,2013-02-08 21:30:00,397.0,0,0,39.0
6093,106,209,942,2013-02-08 22:30:00,275.0,0,1,27.0
9131,4393,2688,2713,2013-02-08 22:52:00,313.0,0,0,31.0
9132,5866,3668,2589,2013-02-09 00:52:00,472.0,0,1,47.0
164,386,3580,2348,2013-02-09 04:58:00,395.0,0,1,39.0
9133,7337,893,3058,2013-02-09 11:35:00,373.0,0,0,37.0
6095,8660,1280,1466,2013-02-09 16:00:00,232.0,0,1,23.0
165,3256,1271,322,2013-02-09 16:39:00,364.0,0,1,36.0
6096,3375,551,1219,2013-02-09 18:25:00,342.0,0,0,34.0
6097,3202,921,2381,2013-02-09 19:08:00,623.0,0,1,62.0
6098,7314,520,2030,2013-02-09 19:22:00,105.0,0,1,10.0
166,8307,2368,2256,2013-02-09 19:22:00,385.0,0,1,38.0
168,8650,3437,4283,2013-02-09 19:54:00,168.0,0,0,16.0
6100,3169,3278,928,2013-02-10 00:31:00,424.0,0,0,42.0
172,8084,1532,3613,2013-02-10 12:33:00,149.0,0,1,14.0
173,1023,3078,554,2013-02-10 17:45:00,457.0,0,0,45.0
8728,5614,2192,4438,2013-02-10 17:59:00,0.0,0,0,0.0
6106,7566,2994,77,2013-02-10 17:59:00,224.0,0,0,22.0
3119,7625,3287,606,2013-02-10 18:55:00,703.0,0,1,70.0
3120,7695,798,2620,2013-02-10 18:58:00,88.0,0,0,8.0
3121,7486,3143,1898,2013-02-10 19:24:00,120.0,0,0,12.0
9139,6967,3287,606,2013-02-10 19:58:00,144.0,0,0,14.0
2721,1967,1258,1288,2013-02-10 20:32:00,0.0,0,0,0.0
9140,137,1512,2425,2013-02-10 22:27:00,667.0,0,1,66.0
6107,7118,728,1134,2013-02-10 23:24:00,415.0,0,0,41.0
6110,8477,2201,3142,2013-02-11 03:50:00,215.0,0,0,21.0
9141,2309,467,239,2013-02-11 05:44:00,122.0,0,0,12.0
176,4988,2659,294,2013-02-11 07:54:00,501.0,0,0,50.0
9147,4624,1650,2467,2013-02-11 19:00:00,365.0,0,0,36.0
9149,3137,3665,2601,2013-02-11 21:23:00,323.0,0,1,32.0
3126,4579,279,473,2013-02-11 22:19:00,663.0,0,0,66.0
179,4755,599,2103,2013-02-12 00:13:00,165.0,0,0,16.0
180,1781,3648,1011,2013-02-12 02:14:00,532.0,0,0,53.0
181,4290,2206,2329,2013-02-12 05:24:00,141.0,0,1,14.0
9150,5986,3186,4218,2013-02-12 11:34:00,505.0,0,0,50.0
9151,1390,2438,157,2013-02-12 12:12:00,313.0,0,1,31.0
3128,8255,1130,766,2013-02-12 14:51:00,377.0,0,1,37.0
9152,7159,3272,3552,2013-02-12 15:52:00,387.0,0,1,38.0
185,5444,3613,901,2013-02-12 19:45:00,71.0,0,1,7.0
9153,7345,3186,4218,2013-02-12 19:51:00,131.0,0,0,13.0
9155,4679,2824,1877,2013-02-12 21:17:00,287.0,0,0,28.0
9156,5458,2052,2848,2013-02-12 21:19:00,355.0,0,1,35.0
186,5508,551,1219,2013-02-12 22:24:00,543.0,0,0,54.0
6115,642,3519,4355,2013-02-13 02:05:00,214.0,0,0,21.0
6121,6405,1612,1199,2013-02-13 15:09:00,485.0,0,0,48.0
6122,1074,3304,3945,2013-02-13 15:18:00,262.0,0,1,26.0
9157,4326,624,4100,2013-02-13 19:45:00,117.0,0,0,11.0
192,7117,1348,377,2013-02-14 00:12:00,475.0,0,0,47.0
6124,5540,1015,491,2013-02-14 01:07:00,609.0,0,0,60.0
193,165,447,1705,2013-02-14 02:20:00,441.0,0,1,44.0
9159,5830,789,1890,2013-02-14 06:32:00,439.0,0,0,43.0
9160,5290,1497,531,2013-02-14 11:27:00,142.0,0,0,14.0
6126,6310,3539,3350,2013-02-14 15:57:00,363.0,0,1,36.0
9161,7143,2794,2154,2013-02-14 16:07:00,205.0,0,1,20.0
3139,8191,3500,997,2013-02-14 18:24:00,672.0,0,0,67.0
197,255,1938,201,2013-02-14 19:19:00,470.0,0,1,47.0
3141,719,1884,3241,2013-02-14 23:50:00,376.0,0,0,37.0
3142,7756,1291,2309,2013-02-15 00:20:00,150.0,0,0,15.0
6127,3749,2824,1877,2013-02-15 07:08:00,421.0,0,0,42.0
201,7859,1494,2632,2013-02-15 09:42:00,355.0,0,1,35.0
3145,4757,3629,2305,2013-02-15 10:20:00,258.0,0,0,25.0
3146,6421,2127,3567,2013-02-15 12:01:00,227.0,0,0,22.0
3149,4006,2905,3980,2013-02-15 17:46:00,195.0,0,0,19.0
6130,6579,448,3691,2013-02-15 18:06:00,554.0,0,1,55.0
3150,8722,269,376,2013-02-15 18:07:00,369.0,0,1,36.0
9167,5716,1484,340,2013-02-15 19:21:00,408.0,0,0,40.0
204,2549,322,2847,2013-02-15 22:37:00,157.0,0,0,15.0
6133,6312,3186,4218,2013-02-16 00:25:00,364.0,0,0,36.0
207,1103,1155,1464,2013-02-16 05:39:00,603.0,0,0,60.0
208,7454,2456,2391,2013-02-16 06:07:00,85.0,0,0,8.0
2722,1616,1283,2083,2013-02-16 07:37:00,277.0,0,1,
6134,4702,380,1130,2013-02-16 09:23:00,206.0,0,0,20.0
209,7103,1506,3702,2013-02-16 09:34:00,626.0,0,1,62.0
3151,2236,2915,3217,2013-02-16 11:47:00,291.0,0,1,29.0
210,7041,3667,1354,2013-02-16 16:07:00,135.0,0,0,13.0
9173,1332,3025,1222,2013-02-16 18:02:00,636.0,0,0,63.0
6136,3519,1027,4053,2013-02-16 19:33:00,312.0,0,0,31.0
211,3290,1045,3666,2013-02-16 20:02:00,171.0,0,0,17.0
3154,4528,1905,2164,2013-02-16 22:11:00,356.0,0,0,35.0
8729,5524,2905,3267,2013-02-16 22:30:00,277.0,0,1,
9175,1605,3236,2795,2013-02-17 08:54:00,242.0,0,0,24.0
215,6600,1456,2748,2013-02-17 10:12:00,422.0,0,0,42.0
3158,2958,130,70,2013-02-17 18:17:00,150.0,0,1,15.0
3159,7023,2520,2457,2013-02-17 19:12:00,458.0,0,0,45.0
5667,7874,1397,2809,2013-02-17 22:27:00,0.0,0,0,0.0
3160,1651,1050,4412,2013-02-17 22:30:00,329.0,0,0,32.0
216,4972,2182,1802,2013-02-17 23:19:00,313.0,0,0,31.0
3162,7237,1237,4352,2013-02-17 23:43:00,274.0,0,0,27.0
220,4078,2267,964,2013-02-18 00:59:00,328.0,0,0,32.0
221,1826,1527,4307,2013-02-18 01:16:00,364.0,0,0,36.0
9178,7565,1276,2367,2013-02-18 03:29:00,389.0,0,1,38.0
9179,6755,2071,227,2013-02-18 03:43:00,801.0,0,0,80.0
9180,8041,1476,2518,2013-02-18 08:02:00,231.0,0,0,23.0
9181,2239,1928,2907,2013-02-18 10:24:00,585.0,0,1,58.0
9183,3551,3013,2594,2013-02-18 12:58:00,453.0,0,1,45.0
5669,7627,381,3659,2013-02-18 17:07:00,0.0,0,1,0.0
223,7684,258,1155,2013-02-18 17:42:00,250.0,0,1,25.0
9184,907,142,2275,2013-02-18 18:37:00,283.0,0,0,28.0
6142,799,561,2522,2013-02-18 19:29:00,66.0,0,0,6.0
9185,2618,3315,1793,2013-02-18 20:07:00,212.0,0,1,21.0
6143,3582,119,3440,2013-02-18 20:15:00,694.0,0,0,69.0
6144,6433,1855,4442,2013-02-18 21:10:00,220.0,0,0,22.0
225,5712,736,3254,2013-02-18 21:25:00,1076.0,0,0,107.0
6145,2499,2831,466,2013-02-18 21:26:00,153.0,0,1,15.0
9188,7574,265,1998,2013-02-19 00:04:00,385.0,0,0,38.0
227,4456,2702,4076,2013-02-19 03:12:00,364.0,0,0,36.0
229,9009,742,56,2013-02-19 04:22:00,60.0,0,0,6.0
230,3524,733,2832,2013-02-19 04:32:00,98.0,0,1,9.0
9189,5550,1519,1606,2013-02-19 05:27:00,689.0,0,0,68.0
3168,5249,3616,3644,2013-02-19 05:53:00,258.0,0,1,25.0
3169,2152,1488,1634,2013-02-19 06:21:00,178.0,0,0,17.0
231,3415,3285,3428,2013-02-19 11:38:00,536.0,0,1,53.0
8731,404,2905,3980,2013-02-19 14:30:00,0.0,0,1,0.0
6150,3003,3235,3448,2013-02-19 18:37:00,179.0,0,1,17.0
9191,341,2565,1482,2013-02-19 20:51:00,256.0,0,0,25.0
233,4691,697,264,2013-02-19 21:03:00,449.0,0,0,44.0
6151,4508,3667,1354,2013-02-19 21:42:00,578.0,0,0,57.0
3171,1044,1918,2163,2013-02-19 22:16:00,122.0,0,1,12.0
9192,4473,648,269,2013-02-20 01:13:00,405.0,0,0,40.0
9193,7037,3375,3734,2013-02-20 01:47:00,218.0,0,0,21.0
6152,3415,19,481,2013-02-20 02:12:00,465.0,0,0,46.0
9194,6975,450,2780,2013-02-20 04:43:00,453.0,0,1,45.0
9195,2743,2494,610,2013-02-20 05:08:00,253.0,0,1,25.0
6153,9003,2683,3674,2013-02-20 06:12:00,325.0,0,0,32.0
9196,6239,2847,3069,2013-02-20 07:43:00,302.0,0,0,30.0
2723,7050,520,2030,2013-02-20 12:31:00,0.0,0,0,0.0
6154,5144,3503,3137,2013-02-20 17:16:00,349.0,0,0,34.0
6155,927,1925,2107,2013-02-20 20:41:00,236.0,0,0,23.0
3173,7125,179,701,2013-02-20 21:40:00,419.0,0,0,41.0
3174,2724,2950,2981,2013-02-20 23:18:00,151.0,0,0,15.0
9201,2044,665,1819,2013-02-20 23:29:00,699.0,0,0,69.0
236,6298,2665,3997,2013-02-20 23:55:00,643.0,0,0,64.0
3175,8388,2905,3267,2013-02-21 01:37:00,78.0,0,0,7.0
6158,179,3259,1480,2013-02-21 02:25:00,116.0,0,0,11.0
9203,715,2227,3496,2013-02-21 05:36:00,113.0,0,0,11.0
239,320,1645,3566,2013-02-21 06:32:00,349.0,0,1,34.0
9204,5449,1519,1606,2013-02-21 06:43:00,1338.0,0,0,133.0
6159,8046,2963,3347,2013-02-21 08:01:00,218.0,0,0,21.0
6161,4993,1707,2009,2013-02-21 13:52:00,101.0,0,1,10.0
9205,4499,1070,2007,2013-02-21 15:19:00,445.0,0,0,44.0
9206,6922,1013,979,2013-02-21 17:06:00,322.0,0,1,32.0
3179,3112,2059,2616,2013-02-21 19:06:00,321.0,0,0,32.0
3180,739,2828,2836,2013-02-21 19:13:00,721.0,0,0,72.0
9207,1788,18,809,2013-02-21 19:57:00,292.0,0,0,29.0
9208,2765,2473,461,2013-02-21 20:17:00,467.0,0,0,46.0
242,7696,638,4426,2013-02-22 01:04:00,1001.0,0,0,100.0
244,96,1109,2067,2013-02-22 03:09:00,439.0,0,0,43.0
246,2289,1166,3352,2013-02-22 07:21:00,242.0,0,1,24.0
3181,1876,208,1894,2013-02-22 07:57:00,156.0,0,0,15.0
3182,7296,799,2395,2013-02-22 08:12:00,370.0,0,0,37.0
6166,4157,262,836,2013-02-22 10:19:00,310.0,0,0,31.0
248,3144,672,191,2013-02-22 12:57:00,177.0,0,0,17.0
3183,6659,2421,44,2013-02-22 15:05:00,255.0,0,1,25.0
3184,3657,3145,113,2013-02-22 17:38:00,63.0,0,0,6.0
3185,2405,2139,437,2013-02-22 18:42:00,139.0,0,1,13.0
249,7950,1191,4290,2013-02-22 18:52:00,203.0,0,1,20.0
9213,6438,1756,954,2013-02-22 19:20:00,704.0,0,0,70.0
3186,4083,1152,1692,2013-02-22 19:31:00,540.0,0,0,54.0
3187,7480,1095,1638,2013-02-22 19:54:00,147.0,0,0,14.0
6169,5687,3234,3762,2013-02-22 20:26:00,565.0,0,1,56.0
5670,6695,2052,2848,2013-02-22 21:23:00,277.0,0,1,
6171,232,3482,3685,2013-02-22 22:03:00,311.0,0,0,31.0
9215,2858,2432,3756,2013-02-23 01:15:00,182.0,0,0,18.0
9217,2308,693,2398,2013-02-23 16:24:00,921.0,0,0,92.0
253,1037,262,836,2013-02-23 18:57:00,107.0,0,0,10.0
3190,977,1320,4241,2013-02-23 19:02:00,379.0,0,1,37.0
3191,2894,2226,1576,2013-02-23 19:30:00,148.0,0,0,14.0
255,2783,1856,2124,2013-02-23 19:46:00,387.0,0,0,38.0
3192,3150,2705,3002,2013-02-23 19:59:00,212.0,0,1,21.0
3193,3719,429,704,2013-02-23 20:00:00,175.0,0,0,17.0
6173,3719,1239,1588,2013-02-23 20:11:00,175.0,0,0,17.0
6176,5406,3083,2891,2013-02-24 02:19:00,346.0,0,0,34.0
6177,4013,2272,2198,2013-02-24 03:17:00,694.0,0,1,69.0
9219,4709,2831,466,2013-02-24 04:03:00,149.0,0,0,14.0
9221,1643,2117,3385,2013-02-24 05:48:00,550.0,0,1,55.0
3198,4434,54,3090,2013-02-24 06:22:00,89.0,0,1,8.0
6179,7663,784,1309,2013-02-24 17:33:00,309.0,0,1,30.0
6180,6913,2741,1989,2013-02-24 19:01:00,386.0,0,0,38.0
3200,2080,2166,3635,2013-02-24 19:08:00,173.0,0,1,17.0
3202,1531,599,651,2013-02-24 21:55:00,416.0,0,0,41.0
3203,1523,3103,2003,2013-02-24 23:06:00,280.0,0,0,28.0
9227,3304,2059,2402,2013-02-25 00:42:00,1022.0,0,0,102.0
9228,444,784,1309,2013-02-25 01:29:00,289.0,0,1,28.0
8733,19,1928,1493,2013-02-25 01:51:00,0.0,0,1,0.0
9230,2867,2420,2087,2013-02-25 06:47:00,124.0,0,0,12.0
9231,3947,424,1843,2013-02-25 10:47:00,403.0,0,1,40.0
258,5991,1430,2282,2013-02-25 15:39:00,638.0,0,0,63.0
261,7917,2364,1033,2013-02-25 18:11:00,260.0,0,0,26.0
262,8504,2453,705,2013-02-25 18:18:00,101.0,0,0,10.0
9232,7650,3503,3137,2013-02-25 18:31:00,208.0,0,0,20.0
9233,8018,1795,1934,2013-02-25 23:15:00,628.0,0,1,62.0
265,7053,3028,2412,2013-02-26 01:29:00,814.0,0,0,81.0
9234,3454,391,2657,2013-02-26 02:50:00,557.0,0,0,55.0
2725,3367,1693,3015,2013-02-26 03:19:00,0.0,0,0,0.0
268,6613,3419,196,2013-02-26 03:29:00,146.0,0,0,14.0
5665,5261,52,841,2013-02-26 04:03:00,0.0,0,0,0.0
9235,1182,2378,3777,2013-02-26 04:04:00,370.0,0,1,37.0
270,3174,3609,108,2013-02-26 04:30:00,588.0,0,0,58.0
6185,6510,566,1050,2013-02-26 07:50:00,453.0,0,1,45.0
6186,7844,634,613,2013-02-26 08:46:00,308.0,0,0,30.0
271,5536,3364,13,2013-02-26 11:50:00,427.0,0,0,42.0
9237,1641,953,2270,2013-02-26 12:30:00,181.0,0,0,18.0
9238,314,819,4238,2013-02-26 13:00:00,52.0,0,0,5.0
272,6575,3235,3448,2013-02-26 16:51:00,309.0,0,1,30.0
3212,3515,3517,4202,2013-02-26 17:48:00,500.0,0,0,50.0
3214,7470,3396,1024,2013-02-26 19:41:00,161.0,0,1,16.0
6187,497,3455,2117,2013-02-26 20:27:00,173.0,0,0,17.0
3215,1702,3031,4054,2013-02-26 22:40:00,217.0,0,1,21.0
275,4948,783,1061,2013-02-26 22:55:00,255.0,0,0,25.0
276,5332,599,3907,2013-02-26 23:21:00,203.0,0,0,20.0
277,3140,2466,2902,2013-02-27 02:33:00,149.0,0,0,14.0
6191,3940,1962,4226,2013-02-27 03:36:00,511.0,0,0,51.0
6192,4017,861,2800,2013-02-27 03:45:00,382.0,0,1,38.0
5673,8968,573,63,2013-02-27 05:52:00,0.0,0,0,0.0
9241,5036,1483,2237,2013-02-27 07:05:00,332.0,0,0,33.0
3219,181,1397,2809,2013-02-27 09:43:00,458.0,0,0,45.0
6193,181,243,4440,2013-02-27 09:43:00,458.0,0,0,45.0
278,181,3338,3208,2013-02-27 09:43:00,458.0,0,0,45.0
3220,8497,959,3088,2013-02-27 13:38:00,271.0,0,0,27.0
281,5081,1532,3613,2013-02-27 15:02:00,323.0,0,1,32.0
282,1710,3242,3556,2013-02-27 17:02:00,684.0,0,1,68.0
5674,1873,1977,2622,2013-02-27 18:56:00,0.0,0,1,0.0
6195,7423,544,1950,2013-02-27 21:20:00,261.0,0,1,26.0
6196,7257,90,3579,2013-02-27 21:52:00,209.0,0,1,20.0
283,4401,94,1355,2013-02-27 23:05:00,152.0,0,0,15.0
284,1891,3226,2290,2013-02-27 23:16:00,460.0,0,0,46.0
9243,2486,3145,113,2013-02-28 00:53:00,730.0,0,0,73.0
9244,1,615,1741,2013-02-28 01:01:00,763.0,0,1,76.0
6197,6842,2543,1580,2013-02-28 01:58:00,597.0,0,1,59.0
6198,6385,1505,4291,2013-02-28 03:52:00,312.0,0,0,31.0
3223,3728,705,3191,2013-02-28 04:26:00,344.0,0,1,34.0
6200,8344,1693,3015,2013-02-28 09:54:00,441.0,0,0,44.0
6203,6455,3576,1209,2013-02-28 13:50:00,416.0,0,0,41.0
285,6557,3393,59,2013-02-28 14:23:00,491.0,0,1,49.0
6204,3360,1238,1552,2013-02-28 15:50:00,201.0,0,0,20.0
9249,6573,2912,3776,2013-02-28 17:57:00,348.0,0,1,34.0
287,1351,2075,4253,2013-02-28 18:01:00,319.0,0,0,31.0
9250,1544,3621,1702,2013-02-28 18:06:00,248.0,0,0,24.0
6205,3955,802,1679,2013-02-28 18:23:00,336.0,0,0,33.0
6206,8188,98,4363,2013-02-28 18:59:00,435.0,0,0,43.0
9253,884,1756,954,2013-02-28 23:09:00,889.0,0,0,88.0
6209,7018,2056,4384,2013-03-01 00:00:00,188.0,0,0,18.0
3227,2971,82,2464,2013-03-01 01:04:00,336.0,0,0,33.0
9254,944,334,1246,2013-03-01 01:56:00,765.0,0,0,76.0
6212,8989,3598,1516,2013-03-01 06:51:00,64.0,0,0,6.0
6213,8354,1125,1161,2013-03-01 13:16:00,55.0,0,0,5.0
289,7044,126,578,2013-03-01 18:01:00,245.0,0,1,24.0
9255,5996,3047,3525,2013-03-01 18:11:00,396.0,0,1,39.0
6216,3657,1336,501,2013-03-01 18:35:00,367.0,0,0,36.0
9256,6948,387,3968,2013-03-01 18:50:00,832.0,0,0,83.0
290,6324,584,331,2013-03-01 23:19:00,420.0,0,0,42.0
3230,181,2156,823,2013-03-02 01:01:00,308.0,0,0,30.0
3231,8799,2452,544,2013-03-02 04:57:00,24.0,0,0,2.0
9258,670,2620,2098,2013-03-02 06:02:00,228.0,0,0,22.0
291,4075,3261,321,2013-03-02 09:52:00,477.0,0,0,47.0
9259,5933,2117,3385,2013-03-02 14:54:00,219.0,0,0,21.0
3232,2516,1268,3939,2013-03-02 17:32:00,133.0,0,0,13.0
294,3063,1533,3646,2013-03-02 18:31:00,359.0,0,1,35.0
9261,7165,926,433,2013-03-02 19:14:00,308.0,0,0,30.0
6219,2944,2741,1989,2013-03-02 20:20:00,160.0,0,0,16.0
9262,3987,1824,4181,2013-03-02 21:17:00,285.0,0,0,28.0
3234,3845,1884,3241,2013-03-02 22:23:00,213.0,0,0,21.0
2726,4859,2158,1635,2013-03-02 23:07:00,0.0,0,0,0.0
3235,8534,2056,4384,2013-03-03 01:42:00,275.0,0,0,27.0
6220,7578,1618,1772,2013-03-03 02:57:00,642.0,0,0,64.0
6221,6125,1255,428,2013-03-03 03:26:00,231.0,0,0,23.0
9263,3374,1636,2914,2013-03-03 04:38:00,206.0,0,0,20.0
3236,2036,1931,1178,2013-03-03 08:25:00,1170.0,0,0,117.0
6224,6241,1955,3093,2013-03-03 11:59:00,546.0,0,0,54.0
3237,6241,3506,2924,2013-03-03 13:47:00,554.0,0,0,55.0
6225,2257,1387,1357,2013-03-03 14:19:00,148.0,0,0,14.0
9265,3479,2320,4079,2013-03-03 18:50:00,114.0,0,0,11.0
9266,6880,1844,3020,2013-03-03 23:02:00,695.0,0,0,69.0
3240,499,2606,4296,2013-03-04 00:53:00,304.0,0,0,30.0
298,7056,2843,426,2013-03-04 01:07:00,133.0,0,0,13.0
3241,1375,2494,610,2013-03-04 02:30:00,314.0,0,0,31.0
3243,6782,2733,1353,2013-03-04 03:25:00,676.0,0,1,67.0
3244,6198,142,3807,2013-03-04 04:19:00,25.0,0,0,2.0
3247,838,1236,3965,2013-03-04 09:57:00,290.0,0,0,29.0
299,1279,1271,322,2013-03-04 10:59:00,349.0,0,1,34.0
6230,1062,1872,3305,2013-03-04 11:05:00,645.0,0,1,64.0
9270,1062,1632,3462,2013-03-04 11:17:00,642.0,0,1,64.0
3248,6501,2481,2764,2013-03-04 11:25:00,243.0,0,1,24.0
300,8927,514,1440,2013-03-04 15:46:00,245.0,0,1,24.0
3249,3622,1338,1253,2013-03-04 16:58:00,396.0,0,1,39.0
9272,8188,1636,2914,2013-03-04 17:12:00,434.0,0,0,43.0
302,3289,1210,742,2013-03-04 17:38:00,215.0,0,1,21.0
6231,1834,3202,4010,2013-03-04 18:51:00,125.0,0,1,12.0
8735,578,1826,3189,2013-03-04 22:37:00,0.0,0,1,0.0
9275,5810,1180,3011,2013-03-04 22:57:00,350.0,0,0,35.0
9276,296,1674,248,2013-03-05 00:47:00,321.0,0,0,32.0
9277,6241,1659,458,2013-03-05 01:01:00,554.0,0,0,55.0
9278,7168,2764,3289,2013-03-05 01:44:00,56.0,0,1,5.0
3251,7042,1143,92,2013-03-05 05:54:00,558.0,0,0,55.0
3254,3731,2571,1710,2013-03-05 06:53:00,217.0,0,1,21.0
8737,6876,3380,931,2013-03-05 06:54:00,0.0,0,0,0.0
311,5424,819,4238,2013-03-05 12:21:00,430.0,0,1,43.0
6235,8351,23,845,2013-03-05 14:20:00,242.0,0,0,24.0
9281,5317,620,2415,2013-03-05 17:51:00,198.0,0,1,19.0
6236,8351,1531,145,2013-03-05 18:04:00,357.0,0,1,35.0
313,7424,1469,3048,2013-03-05 20:08:00,586.0,0,0,58.0
9283,5681,1599,2250,2013-03-05 20:33:00,215.0,0,1,21.0
315,486,2496,2881,2013-03-06 00:34:00,657.0,0,1,65.0
6239,275,3000,2072,2013-03-06 01:05:00,171.0,0,1,17.0
3257,8226,3226,2290,2013-03-06 01:35:00,396.0,0,1,39.0
6240,8226,579,1565,2013-03-06 01:36:00,392.0,0,0,39.0
6241,8174,1454,2420,2013-03-06 04:56:00,39.0,0,1,3.0
2728,3442,600,1748,2013-03-06 05:21:00,0.0,0,1,0.0
3262,1025,802,1679,2013-03-06 16:05:00,290.0,0,1,29.0
6245,6441,3148,316,2013-03-06 16:47:00,277.0,0,0,27.0
3263,7487,1075,903,2013-03-06 18:04:00,548.0,0,0,54.0
6246,5938,3123,429,2013-03-06 18:36:00,381.0,0,0,38.0
317,6245,2975,3184,2013-03-06 21:28:00,38.0,0,0,3.0
6247,522,3053,4421,2013-03-06 21:42:00,332.0,0,0,33.0
3265,6094,3550,1697,2013-03-06 21:52:00,136.0,0,1,13.0
9287,7388,1865,3173,2013-03-07 00:57:00,379.0,0,1,37.0
3269,5935,3596,4425,2013-03-07 01:46:00,674.0,0,0,67.0
8739,397,1618,1772,2013-03-07 05:14:00,0.0,0,1,0.0
9291,3095,1522,1986,2013-03-07 11:18:00,719.0,0,0,71.0
9292,5057,2822,2106,2013-03-07 12:55:00,209.0,0,1,20.0
6250,6892,2806,134,2013-03-08 02:07:00,259.0,0,0,25.0
9298,2705,3102,570,2013-03-08 03:43:00,657.0,0,0,65.0
6252,1177,1720,3174,2013-03-08 04:23:00,469.0,0,1,46.0
323,8505,970,2990,2013-03-08 05:08:00,264.0,0,0,26.0
3277,4285,1821,1414,2013-03-08 05:34:00,246.0,0,0,24.0
9299,8156,3057,3453,2013-03-08 05:47:00,217.0,0,0,21.0
6254,3933,2267,964,2013-03-08 14:33:00,159.0,0,0,15.0
325,5447,1445,2056,2013-03-08 16:24:00,311.0,0,1,31.0
326,1079,3276,2820,2013-03-08 16:30:00,642.0,0,0,64.0
9300,1439,3179,2969,2013-03-08 17:30:00,335.0,0,1,33.0
3280,1685,2059,2402,2013-03-08 19:17:00,523.0,0,0,52.0
9301,1415,1102,1542,2013-03-08 20:26:00,93.0,0,0,9.0
6256,7311,2378,3777,2013-03-08 21:30:00,457.0,0,1,45.0
6257,3118,1276,2878,2013-03-08 21:36:00,343.0,0,1,34.0
3281,6595,1878,829,2013-03-08 22:22:00,208.0,0,0,20.0
6258,3118,922,902,2013-03-08 22:24:00,343.0,0,0,34.0
3282,5685,1704,2754,2013-03-08 22:43:00,548.0,0,0,54.0
3283,5669,2453,705,2013-03-09 02:44:00,349.0,0,1,34.0
2729,6978,692,1750,2013-03-09 03:40:00,0.0,0,1,0.0
330,7593,1904,3740,2013-03-09 16:50:00,621.0,0,0,62.0
3286,8513,1975,1456,2013-03-09 17:32:00,1264.0,0,1,126.0
9305,7700,3189,1967,2013-03-09 19:21:00,227.0,0,0,22.0
332,4212,1650,2467,2013-03-09 19:26:00,524.0,0,1,52.0
333,5490,768,584,2013-03-09 19:31:00,204.0,0,0,20.0
334,5665,615,4007,2013-03-09 21:11:00,230.0,0,1,23.0
8741,7893,926,433,2013-03-09 23:41:00,0.0,0,0,0.0
335,7442,2769,3797,2013-03-10 03:07:00,156.0,0,0,15.0
6261,2592,114,430,2013-03-10 04:57:00,805.0,0,1,80.0
336,4342,3226,2290,2013-03-10 06:46:00,284.0,0,0,28.0
9307,8820,3120,3263,2013-03-10 10:18:00,616.0,0,0,61.0
9309,4841,1355,2755,2013-03-10 12:06:00,579.0,0,1,57.0
6263,5504,3409,2995,2013-03-10 14:37:00,359.0,0,0,35.0
338,3540,664,3731,2013-03-10 16:40:00,234.0,0,1,23.0
6264,2994,784,1309,2013-03-10 18:26:00,154.0,0,0,15.0
9311,5002,1344,2016,2013-03-10 20:25:00,532.0,0,0,53.0
9312,9091,1152,1692,2013-03-10 20:31:00,268.0,0,0,26.0
9313,4440,806,2570,2013-03-10 21:21:00,367.0,0,1,36.0
339,777,3503,3508,2013-03-10 21:23:00,193.0,0,1,19.0
3289,949,1345,1548,2013-03-10 21:44:00,69.0,0,0,6.0
9315,8941,1434,3926,2013-03-11 00:19:00,286.0,0,1,28.0
3290,2464,2349,1103,2013-03-11 00:20:00,471.0,0,0,47.0
9317,8248,3312,787,2013-03-11 00:32:00,358.0,0,0,35.0
6267,8248,1303,2483,2013-03-11 00:34:00,358.0,0,0,35.0
6268,2140,1632,3462,2013-03-11 00:50:00,328.0,0,0,32.0
6269,7200,2734,1949,2013-03-11 01:59:00,426.0,0,0,42.0
341,2515,3078,554,2013-03-11 02:07:00,434.0,0,0,43.0
342,4249,709,2050,2013-03-11 03:32:00,382.0,0,0,38.0
6270,8442,2253,1449,2013-03-11 04:48:00,697.0,0,0,69.0
3292,2548,85,941,2013-03-11 05:07:00,606.0,0,1,60.0
6272,6794,2237,3306,2013-03-11 10:02:00,518.0,0,1,51.0
3293,6598,1359,4333,2013-03-11 11:29:00,97.0,0,1,9.0
343,7776,75,1528,2013-03-11 12:51:00,601.0,0,0,60.0
6274,8941,2191,3626,2013-03-11 15:33:00,388.0,0,0,38.0
345,2482,1725,4362,2013-03-11 15:37:00,1217.0,0,1,121.0
6275,4560,1923,3723,2013-03-11 18:42:00,234.0,0,0,23.0
346,8108,798,2620,2013-03-11 19:15:00,254.0,0,0,25.0
3296,186,3161,323,2013-03-11 20:10:00,228.0,0,0,22.0
3297,7683,2245,3847,2013-03-11 22:54:00,471.0,0,1,47.0
351,5383,2148,1040,2013-03-12 00:04:00,407.0,0,0,40.0
352,1249,314,1297,2013-03-12 00:07:00,340.0,0,0,34.0
353,2217,1373,1595,2013-03-12 03:43:00,207.0,0,1,20.0
9321,6621,3474,1984,2013-03-12 08:12:00,344.0,0,1,34.0
3299,3968,430,4235,2013-03-12 08:14:00,665.0,0,1,66.0
6276,2,94,1355,2013-03-12 10:27:00,164.0,0,0,16.0
